,time_received,counts,ti
483,1666075740.111096,30,2022-10-18 06:49:00.111095808
484,1666075740.652245,30,2022-10-18 06:49:00.652244992
485,1666075741.15947,30,2022-10-18 06:49:01.159470080
486,1666075741.680557,30,2022-10-18 06:49:01.680557056
487,1666075742.368943,30,2022-10-18 06:49:02.368942848
464,1666075742.958583,30,2022-10-18 06:49:02.958583040
454,1666075743.469907,30,2022-10-18 06:49:03.469906944
429,1666075743.96339,30,2022-10-18 06:49:03.963390208
453,1666075744.510735,30,2022-10-18 06:49:04.510735104
435,1666075745.026932,30,2022-10-18 06:49:05.026931968
434,1666075745.543727,30,2022-10-18 06:49:05.543726848
433,1666075746.060819,30,2022-10-18 06:49:06.060818944
432,1666075746.589554,30,2022-10-18 06:49:06.589554176
431,1666075747.201598,30,2022-10-18 06:49:07.201597952
430,1666075747.746658,30,2022-10-18 06:49:07.746658048
428,1666075748.247973,30,2022-10-18 06:49:08.247972864
421,1666075748.78326,30,2022-10-18 06:49:08.783260160
427,1666075749.377549,30,2022-10-18 06:49:09.377549056
426,1666075750.061256,30,2022-10-18 06:49:10.061255936
425,1666075750.575267,30,2022-10-18 06:49:10.575267072
424,1666075751.095652,30,2022-10-18 06:49:11.095652096
423,1666075751.713149,30,2022-10-18 06:49:11.713149184
422,1666075752.338499,30,2022-10-18 06:49:12.338499072
436,1666075753.026526,30,2022-10-18 06:49:13.026525952
437,1666075753.611548,30,2022-10-18 06:49:13.611547904
438,1666075754.100288,30,2022-10-18 06:49:14.100288000
439,1666075754.617193,30,2022-10-18 06:49:14.617192960
440,1666075755.15608,30,2022-10-18 06:49:15.156080128
441,1666075755.676131,30,2022-10-18 06:49:15.676131072
442,1666075756.345424,30,2022-10-18 06:49:16.345423872
443,1666075756.915221,30,2022-10-18 06:49:16.915220992
444,1666075757.558794,30,2022-10-18 06:49:17.558793984
445,1666075758.199913,30,2022-10-18 06:49:18.199912960
446,1666075758.792123,30,2022-10-18 06:49:18.792123136
447,1666075759.315754,30,2022-10-18 06:49:19.315753984
448,1666075759.780327,30,2022-10-18 06:49:19.780327168
449,1666075760.22775,30,2022-10-18 06:49:20.227750144
450,1666075760.736221,30,2022-10-18 06:49:20.736221184
451,1666075761.280013,30,2022-10-18 06:49:21.280013056
452,1666075761.722408,30,2022-10-18 06:49:21.722407936
488,1666075762.239911,30,2022-10-18 06:49:22.239911168
489,1666075762.731106,30,2022-10-18 06:49:22.731106048
490,1666075763.199055,30,2022-10-18 06:49:23.199054848
499,1666075763.842173,30,2022-10-18 06:49:23.842173184
527,1666075764.316438,30,2022-10-18 06:49:24.316438016
528,1666075764.860264,30,2022-10-18 06:49:24.860263936
529,1666075765.39429,30,2022-10-18 06:49:25.394289920
530,1666075765.89969,30,2022-10-18 06:49:25.899689984
531,1666075766.372739,30,2022-10-18 06:49:26.372739072
532,1666075766.935152,30,2022-10-18 06:49:26.935152128
533,1666075767.391064,30,2022-10-18 06:49:27.391063808
534,1666075767.855064,30,2022-10-18 06:49:27.855063808
535,1666075768.372429,30,2022-10-18 06:49:28.372428800
536,1666075768.970898,30,2022-10-18 06:49:28.970897920
537,1666075769.491988,30,2022-10-18 06:49:29.491987968
538,1666075770.114214,30,2022-10-18 06:49:30.114213888
539,1666075770.641149,30,2022-10-18 06:49:30.641148928
540,1666075771.362841,30,2022-10-18 06:49:31.362840832
526,1666075771.802212,30,2022-10-18 06:49:31.802212096
541,1666075772.319441,30,2022-10-18 06:49:32.319441152
543,1666075778.765078,30,2022-10-18 06:49:38.765078016
544,1666075779.258601,30,2022-10-18 06:49:39.258600960
545,1666075779.745924,30,2022-10-18 06:49:39.745924096
546,1666075780.231381,30,2022-10-18 06:49:40.231380992
547,1666075780.747548,30,2022-10-18 06:49:40.747548160
548,1666075781.403564,30,2022-10-18 06:49:41.403564032
549,1666075782.040478,30,2022-10-18 06:49:42.040477952
550,1666075782.538652,30,2022-10-18 06:49:42.538651904
551,1666075783.234331,30,2022-10-18 06:49:43.234330880
552,1666075784.011981,30,2022-10-18 06:49:44.011981056
553,1666075784.580738,30,2022-10-18 06:49:44.580738048
554,1666075785.11655,30,2022-10-18 06:49:45.116549888
555,1666075786.105996,30,2022-10-18 06:49:46.105995776
556,1666075786.745541,30,2022-10-18 06:49:46.745541120
542,1666075787.521303,30,2022-10-18 06:49:47.521303040
525,1666075788.230185,30,2022-10-18 06:49:48.230184960
524,1666075788.847188,30,2022-10-18 06:49:48.847187968
523,1666075790.693193,30,2022-10-18 06:49:50.693192960
505,1666075791.327851,30,2022-10-18 06:49:51.327851008
504,1666075791.823868,30,2022-10-18 06:49:51.823868160
503,1666075792.372429,30,2022-10-18 06:49:52.372428800
502,1666075792.819313,30,2022-10-18 06:49:52.819313152
501,1666075793.398432,30,2022-10-18 06:49:53.398432000
500,1666075794.034664,30,2022-10-18 06:49:54.034663936
498,1666075794.639464,30,2022-10-18 06:49:54.639463936
491,1666075795.201015,30,2022-10-18 06:49:55.201015040
497,1666075795.700741,30,2022-10-18 06:49:55.700741120
496,1666075796.307653,30,2022-10-18 06:49:56.307652864
495,1666075796.859823,30,2022-10-18 06:49:56.859823104
494,1666075797.456928,30,2022-10-18 06:49:57.456928000
493,1666075798.004018,30,2022-10-18 06:49:58.004018176
492,1666075798.545333,30,2022-10-18 06:49:58.545332992
506,1666075799.280638,30,2022-10-18 06:49:59.280637952
507,1666075799.874405,30,2022-10-18 06:49:59.874404864
508,1666075800.594896,30,2022-10-18 06:50:00.594896128
509,1666075801.122263,30,2022-10-18 06:50:01.122263040
510,1666075801.64828,30,2022-10-18 06:50:01.648279808
511,1666075802.125375,30,2022-10-18 06:50:02.125374976
512,1666075802.727447,30,2022-10-18 06:50:02.727447040
513,1666075807.07304,30,2022-10-18 06:50:07.073040128
514,1666075807.717462,30,2022-10-18 06:50:07.717462016
515,1666075809.807999,30,2022-10-18 06:50:09.807998976
516,1666075810.355456,30,2022-10-18 06:50:10.355456000
517,1666075812.49904,30,2022-10-18 06:50:12.499040000
518,1666075813.022331,30,2022-10-18 06:50:13.022330880
519,1666075813.531651,30,2022-10-18 06:50:13.531651072
520,1666075814.072346,30,2022-10-18 06:50:14.072345856
521,1666075814.781663,30,2022-10-18 06:50:14.781662976
522,1666075815.34195,30,2022-10-18 06:50:15.341949952
455,1666075815.826713,30,2022-10-18 06:50:15.826713088
420,1666075816.259399,30,2022-10-18 06:50:16.259398912
419,1666075816.907107,30,2022-10-18 06:50:16.907107072
418,1666075817.653156,30,2022-10-18 06:50:17.653156096
330,1666075818.214973,30,2022-10-18 06:50:18.214972928
329,1666075818.787742,30,2022-10-18 06:50:18.787741952
328,1666075819.289349,30,2022-10-18 06:50:19.289349120
327,1666075819.808121,30,2022-10-18 06:50:19.808121088
326,1666075820.55452,30,2022-10-18 06:50:20.554519808
325,1666075821.062464,30,2022-10-18 06:50:21.062464000
323,1666075821.702269,30,2022-10-18 06:50:21.702269184
316,1666075822.413724,30,2022-10-18 06:50:22.413723904
322,1666075822.951563,30,2022-10-18 06:50:22.951563008
321,1666075823.465405,30,2022-10-18 06:50:23.465404928
320,1666075824.153565,30,2022-10-18 06:50:24.153564928
319,1666075824.845212,30,2022-10-18 06:50:24.845211904
318,1666075825.440818,30,2022-10-18 06:50:25.440818176
317,1666075825.960426,30,2022-10-18 06:50:25.960425984
331,1666075826.512062,30,2022-10-18 06:50:26.512061952
332,1666075827.133513,30,2022-10-18 06:50:27.133512960
333,1666075827.687797,30,2022-10-18 06:50:27.687796992
334,1666075828.188149,30,2022-10-18 06:50:28.188148992
335,1666075829.103253,30,2022-10-18 06:50:29.103252992
336,1666075829.702845,30,2022-10-18 06:50:29.702845184
337,1666075830.26633,30,2022-10-18 06:50:30.266330112
338,1666075832.191475,30,2022-10-18 06:50:32.191474944
339,1666526041.668704,30,2022-10-23 11:54:01.668704000
354,1668183506.823185,30,2022-11-11 16:18:26.823184896
353,1668183511.759667,30,2022-11-11 16:18:31.759666944
352,1668183523.340778,30,2022-11-11 16:18:43.340778240
1712,1668764019.820537,30,2022-11-18 09:33:39.820537088
1713,1668764022.179902,30,2022-11-18 09:33:42.179901952
1714,1668764024.120422,30,2022-11-18 09:33:44.120421888
1715,1668764026.342627,30,2022-11-18 09:33:46.342627072
1716,1668764028.498722,30,2022-11-18 09:33:48.498722048
1702,1668764030.960248,30,2022-11-18 09:33:50.960248064
1717,1668764033.181489,30,2022-11-18 09:33:53.181488896
1719,1668764035.397636,30,2022-11-18 09:33:55.397635840
1720,1668764037.87739,30,2022-11-18 09:33:57.877389824
1721,1668764040.03652,30,2022-11-18 09:34:00.036519936
1722,1668764042.61585,30,2022-11-18 09:34:02.615849984
1723,1668764047.850387,30,2022-11-18 09:34:07.850387200
1724,1668764053.860894,30,2022-11-18 09:34:13.860893952
1725,1668764057.07983,30,2022-11-18 09:34:17.079830016
1726,1668764059.222828,30,2022-11-18 09:34:19.222828032
1727,1668764061.768362,30,2022-11-18 09:34:21.768361984
1728,1668764064.883723,30,2022-11-18 09:34:24.883723008
1729,1668764067.459973,30,2022-11-18 09:34:27.459973120
1730,1668764069.783812,30,2022-11-18 09:34:29.783812096
1731,1668764072.01394,30,2022-11-18 09:34:32.013939968
1732,1668764074.340879,30,2022-11-18 09:34:34.340878848
1718,1668764077.723349,30,2022-11-18 09:34:37.723348992
1701,1668764079.91921,30,2022-11-18 09:34:39.919209984
1700,1668764082.156255,30,2022-11-18 09:34:42.156254976
1699,1668764085.364066,30,2022-11-18 09:34:45.364065792
1681,1668764087.53971,30,2022-11-18 09:34:47.539709952
1680,1668764089.770881,30,2022-11-18 09:34:49.770881024
1679,1668764092.509973,30,2022-11-18 09:34:52.509972992
1678,1668764095.725154,30,2022-11-18 09:34:55.725154048
1677,1668764098.968197,30,2022-11-18 09:34:58.968197120
1676,1668764102.38495,30,2022-11-18 09:35:02.384950016
1674,1668764104.582517,30,2022-11-18 09:35:04.582516992
1667,1668764106.80179,30,2022-11-18 09:35:06.801789952
1673,1668764109.182397,30,2022-11-18 09:35:09.182396928
1672,1668764111.481237,30,2022-11-18 09:35:11.481236992
1671,1668764113.946934,30,2022-11-18 09:35:13.946934016
1670,1668764116.160284,30,2022-11-18 09:35:16.160284160
1669,1668764118.639442,30,2022-11-18 09:35:18.639441920
1668,1668764120.880096,30,2022-11-18 09:35:20.880096000
1682,1668764123.439247,30,2022-11-18 09:35:23.439246848
1683,1668764125.709373,30,2022-11-18 09:35:25.709372928
1684,1668764128.141658,30,2022-11-18 09:35:28.141658112
1685,1668764130.243226,30,2022-11-18 09:35:30.243226112
1686,1668764132.500343,30,2022-11-18 09:35:32.500343040
1687,1668764136.423468,30,2022-11-18 09:35:36.423468032
1939,1668764138.719476,30,2022-11-18 09:35:38.719475968
1688,1668764141.117793,30,2022-11-18 09:35:41.117793024
1689,1668764143.364582,30,2022-11-18 09:35:43.364582144
1690,1668764145.640619,30,2022-11-18 09:35:45.640619008
1691,1668764147.9783,30,2022-11-18 09:35:47.978300160
1692,1668764150.283372,30,2022-11-18 09:35:50.283372032
1693,1668764152.537649,30,2022-11-18 09:35:52.537648896
1694,1668764154.661654,30,2022-11-18 09:35:54.661654016
1695,1668764156.881198,30,2022-11-18 09:35:56.881197824
1696,1668764159.08006,30,2022-11-18 09:35:59.080059904
1697,1668764161.525554,30,2022-11-18 09:36:01.525553920
1698,1668764164.082277,30,2022-11-18 09:36:04.082277120
1733,1668764166.305482,30,2022-11-18 09:36:06.305481984
1734,1668764168.404701,30,2022-11-18 09:36:08.404700928
1735,1668764170.619028,30,2022-11-18 09:36:10.619027968
1769,1668764173.040317,30,2022-11-18 09:36:13.040317184
1771,1668764175.020894,30,2022-11-18 09:36:15.020893952
1772,1668764177.497744,30,2022-11-18 09:36:17.497744128
1773,1668764179.656075,30,2022-11-18 09:36:19.656075008
1774,1668764181.859142,30,2022-11-18 09:36:21.859142144
1775,1668764184.062579,30,2022-11-18 09:36:24.062578944
1776,1668764186.497571,30,2022-11-18 09:36:26.497571072
1777,1668764188.938626,30,2022-11-18 09:36:28.938626048
1778,1668764191.159182,30,2022-11-18 09:36:31.159182080
1779,1668764193.382928,30,2022-11-18 09:36:33.382927872
1780,1668764195.580646,30,2022-11-18 09:36:35.580646144
1781,1668764197.817922,30,2022-11-18 09:36:37.817922048
1782,1668764200.020712,30,2022-11-18 09:36:40.020711936
1783,1668764202.438325,30,2022-11-18 09:36:42.438324992
1439,1668764204.798945,30,2022-11-18 09:36:44.798945024
1410,1668764207.138833,30,2022-11-18 09:36:47.138833152
1491,1668764209.34045,30,2022-11-18 09:36:49.340450048
1490,1668764211.597018,30,2022-11-18 09:36:51.597018112
1489,1668764215.010125,30,2022-11-18 09:36:55.010124800
1488,1668764218.763986,30,2022-11-18 09:36:58.763986176
1487,1668764221.005934,30,2022-11-18 09:37:01.005934080
1486,1668764224.32488,30,2022-11-18 09:37:04.324879872
1485,1668764226.446343,30,2022-11-18 09:37:06.446342912
1484,1668764228.660508,30,2022-11-18 09:37:08.660507904
1483,1668764230.830832,30,2022-11-18 09:37:10.830832128
1482,1668764233.046175,30,2022-11-18 09:37:13.046174976
1481,1668764235.262313,30,2022-11-18 09:37:15.262312960
1480,1668764237.482637,30,2022-11-18 09:37:17.482637056
1479,1668764239.752989,30,2022-11-18 09:37:19.752988928
1477,1668764243.208699,30,2022-11-18 09:37:23.208698880
1462,1668764246.088056,30,2022-11-18 09:37:26.088056064
1476,1668764249.100565,30,2022-11-18 09:37:29.100564992
1475,1668764251.278652,30,2022-11-18 09:37:31.278651904
1474,1668764253.899557,30,2022-11-18 09:37:33.899557120
1473,1668764256.437335,30,2022-11-18 09:37:36.437335040
1472,1668764258.498087,30,2022-11-18 09:37:38.498086912
1471,1668764260.860356,30,2022-11-18 09:37:40.860356096
1470,1668764263.235327,30,2022-11-18 09:37:43.235326976
1469,1668764265.618962,30,2022-11-18 09:37:45.618962176
1468,1668764267.844193,30,2022-11-18 09:37:47.844193024
1467,1668764270.162409,30,2022-11-18 09:37:50.162408960
1466,1668764272.33929,30,2022-11-18 09:37:52.339289856
1465,1668764274.557304,30,2022-11-18 09:37:54.557303808
1464,1668764276.741317,30,2022-11-18 09:37:56.741317120
1463,1668764278.957736,30,2022-11-18 09:37:58.957735936
1493,1668764281.16352,30,2022-11-18 09:38:01.163520000
1478,1668764283.578797,30,2022-11-18 09:38:03.578797056
1494,1668764285.844178,30,2022-11-18 09:38:05.844177920
1512,1668764288.240469,30,2022-11-18 09:38:08.240468992
1526,1668764290.462546,30,2022-11-18 09:38:10.462546176
1525,1668764293.022227,30,2022-11-18 09:38:13.022226944
1524,1668764295.378305,30,2022-11-18 09:38:15.378305024
1523,1668764297.618692,30,2022-11-18 09:38:17.618691840
1522,1668764299.862607,30,2022-11-18 09:38:19.862607104
1521,1668764301.980356,30,2022-11-18 09:38:21.980356096
1520,1668764304.202215,30,2022-11-18 09:38:24.202214912
1519,1668764306.419255,30,2022-11-18 09:38:26.419255040
1518,1668764308.577019,30,2022-11-18 09:38:28.577018880
1517,1668764310.81434,30,2022-11-18 09:38:30.814340096
1516,1668764313.322366,30,2022-11-18 09:38:33.322365952
1515,1668764315.579331,30,2022-11-18 09:38:35.579330816
1514,1668764318.743745,30,2022-11-18 09:38:38.743745024
1513,1668764320.943021,30,2022-11-18 09:38:40.943021056
1511,1668764323.106197,30,2022-11-18 09:38:43.106196992
1496,1668764325.321108,30,2022-11-18 09:38:45.321108224
1510,1668764327.788905,30,2022-11-18 09:38:47.788904960
1509,1668764329.961492,30,2022-11-18 09:38:49.961491968
1508,1668764332.220601,30,2022-11-18 09:38:52.220601088
1507,1668764334.640487,30,2022-11-18 09:38:54.640486912
1506,1668764336.826041,30,2022-11-18 09:38:56.826041088
1505,1668764339.004701,30,2022-11-18 09:38:59.004700928
1504,1668764341.221787,30,2022-11-18 09:39:01.221786880
1503,1668764343.422269,30,2022-11-18 09:39:03.422269184
1502,1668764345.884631,30,2022-11-18 09:39:05.884631040
1501,1668764348.064464,30,2022-11-18 09:39:08.064464128
1500,1668764350.298346,30,2022-11-18 09:39:10.298345984
1499,1668764352.519512,30,2022-11-18 09:39:12.519512064
1498,1668764354.942131,30,2022-11-18 09:39:14.942130944
1497,1668764357.121564,30,2022-11-18 09:39:17.121563904
1495,1668764359.340798,30,2022-11-18 09:39:19.340797952
1461,1668764361.139947,30,2022-11-18 09:39:21.139947008
1460,1668764363.601822,30,2022-11-18 09:39:23.601821952
1459,1668764365.880453,30,2022-11-18 09:39:25.880453120
1424,1668764367.980769,30,2022-11-18 09:39:27.980769024
1423,1668764370.159932,30,2022-11-18 09:39:30.159931904
1422,1668764372.343727,30,2022-11-18 09:39:32.343727104
1421,1668764374.541731,30,2022-11-18 09:39:34.541731072
1420,1668764376.760159,30,2022-11-18 09:39:36.760158976
1419,1668764379.361965,30,2022-11-18 09:39:39.361965056
1418,1668764381.677078,30,2022-11-18 09:39:41.677078016
1417,1668764383.939407,30,2022-11-18 09:39:43.939407104
1416,1668764386.200057,30,2022-11-18 09:39:46.200057088
1415,1668764388.501973,30,2022-11-18 09:39:48.501972992
1414,1668764390.761054,30,2022-11-18 09:39:50.761053952
1413,1668764393.181308,30,2022-11-18 09:39:53.181307904
1412,1668764395.621837,30,2022-11-18 09:39:55.621836800
1411,1668764397.857795,30,2022-11-18 09:39:57.857795072
1409,1668764400.140975,30,2022-11-18 09:40:00.140975104
1408,1668764402.468331,30,2022-11-18 09:40:02.468331008
1394,1668764404.942956,30,2022-11-18 09:40:04.942956032
1395,1668764407.266327,30,2022-11-18 09:40:07.266326784
1396,1668764409.559185,30,2022-11-18 09:40:09.559185152
1397,1668764411.781949,30,2022-11-18 09:40:11.781948928
1398,1668764414.342002,30,2022-11-18 09:40:14.342001920
1399,1668764416.459967,30,2022-11-18 09:40:16.459966976
1393,1668764418.93733,30,2022-11-18 09:40:18.937329920
1400,1668764421.121245,30,2022-11-18 09:40:21.121244928
1402,1668764423.344739,30,2022-11-18 09:40:23.344739072
1403,1668764425.76198,30,2022-11-18 09:40:25.761980160
1404,1668764427.969503,30,2022-11-18 09:40:27.969502976
1405,1668764430.181773,30,2022-11-18 09:40:30.181773056
1406,1668764432.359779,30,2022-11-18 09:40:32.359778816
1407,1668764434.540841,30,2022-11-18 09:40:34.540841216
1425,1668764436.799646,30,2022-11-18 09:40:36.799645952
1426,1668764438.961082,30,2022-11-18 09:40:38.961081856
1427,1668764441.201079,30,2022-11-18 09:40:41.201078784
1444,1668764443.416266,30,2022-11-18 09:40:43.416265984
1458,1668764445.637745,30,2022-11-18 09:40:45.637744896
1457,1668764447.797377,30,2022-11-18 09:40:47.797377024
1456,1668764450.004179,30,2022-11-18 09:40:50.004178944
1455,1668764452.265159,30,2022-11-18 09:40:52.265158912
1454,1668764454.663556,30,2022-11-18 09:40:54.663556096
1453,1668764456.90321,30,2022-11-18 09:40:56.903209984
1452,1668764459.139666,30,2022-11-18 09:40:59.139666176
1451,1668764461.50206,30,2022-11-18 09:41:01.502060032
1450,1668764463.761445,30,2022-11-18 09:41:03.761445120
1449,1668764465.98154,30,2022-11-18 09:41:05.981539840
1448,1668764468.183869,30,2022-11-18 09:41:08.183868928
1447,1668764470.341285,30,2022-11-18 09:41:10.341284864
1446,1668764472.561278,30,2022-11-18 09:41:12.561278208
1445,1668764619.100267,30,2022-11-18 09:43:39.100267008
1443,1668764621.238621,30,2022-11-18 09:43:41.238620928
1428,1668764623.459058,30,2022-11-18 09:43:43.459057920
1442,1668764625.680937,30,2022-11-18 09:43:45.680936960
1441,1668764627.900078,30,2022-11-18 09:43:47.900078080
1440,1668764630.360359,30,2022-11-18 09:43:50.360358912
1438,1668764632.637796,30,2022-11-18 09:43:52.637795840
1437,1668764634.858889,30,2022-11-18 09:43:54.858889216
1436,1668764637.076388,30,2022-11-18 09:43:57.076387840
1435,1668764639.537561,30,2022-11-18 09:43:59.537560832
1434,1668764641.740767,30,2022-11-18 09:44:01.740766976
1433,1668764643.981808,30,2022-11-18 09:44:03.981807872
1432,1668764646.202023,30,2022-11-18 09:44:06.202022912
1431,1668764648.664249,30,2022-11-18 09:44:08.664248832
1430,1668764650.836373,30,2022-11-18 09:44:10.836372992
1429,1668764653.099628,30,2022-11-18 09:44:13.099628032
1527,1668764655.319099,30,2022-11-18 09:44:15.319098880
1401,1668764657.77985,30,2022-11-18 09:44:17.779849984
1528,1668764660.001464,30,2022-11-18 09:44:20.001463808
1538,1668764662.421253,30,2022-11-18 09:44:22.421252864
1629,1668764664.81824,30,2022-11-18 09:44:24.818240000
1628,1668764667.138501,30,2022-11-18 09:44:27.138500864
1627,1668764669.377751,30,2022-11-18 09:44:29.377751040
1626,1668764671.401264,30,2022-11-18 09:44:31.401263872
1625,1668764673.876879,30,2022-11-18 09:44:33.876879104
1624,1668764675.975922,30,2022-11-18 09:44:35.975922176
1623,1668764677.781805,30,2022-11-18 09:44:37.781805056
1622,1668764680.1793,30,2022-11-18 09:44:40.179300096
1621,1668764682.377601,30,2022-11-18 09:44:42.377601024
1620,1668764684.303315,30,2022-11-18 09:44:44.303314944
1619,1668764686.518711,30,2022-11-18 09:44:46.518711040
1618,1668764688.736662,30,2022-11-18 09:44:48.736662016
1617,1668764690.716941,30,2022-11-18 09:44:50.716941056
1616,1668764692.938117,30,2022-11-18 09:44:52.938117120
1614,1668764695.138922,30,2022-11-18 09:44:55.138921984
1599,1668764697.099599,30,2022-11-18 09:44:57.099598848
1613,1668764698.858321,30,2022-11-18 09:44:58.858320896
1612,1668764700.600249,30,2022-11-18 09:45:00.600249088
1611,1668764702.370031,30,2022-11-18 09:45:02.370031104
1610,1668764704.520798,30,2022-11-18 09:45:04.520797952
1609,1668764706.517955,30,2022-11-18 09:45:06.517955072
1608,1668764708.280301,30,2022-11-18 09:45:08.280301056
1607,1668764710.178362,30,2022-11-18 09:45:10.178361856
1606,1668764712.599491,30,2022-11-18 09:45:12.599490816
1605,1668764714.399577,30,2022-11-18 09:45:14.399576832
1604,1668764716.400285,30,2022-11-18 09:45:16.400284928
1603,1668764718.601387,30,2022-11-18 09:45:18.601387008
1602,1668764720.359493,30,2022-11-18 09:45:20.359493120
1601,1668764722.839306,30,2022-11-18 09:45:22.839306240
1600,1668764725.08348,30,2022-11-18 09:45:25.083479808
1630,1668764726.798172,30,2022-11-18 09:45:26.798171904
1615,1668764728.704399,30,2022-11-18 09:45:28.704399104
1631,1668764730.936415,30,2022-11-18 09:45:30.936414976
1649,1668764733.122707,30,2022-11-18 09:45:33.122706944
1663,1668764734.943305,30,2022-11-18 09:45:34.943304960
1662,1668764737.220929,30,2022-11-18 09:45:37.220929024
1661,1668764739.378498,30,2022-11-18 09:45:39.378498048
1660,1668764741.721322,30,2022-11-18 09:45:41.721321984
1659,1668764743.562964,30,2022-11-18 09:45:43.562963968
1658,1668764745.778498,30,2022-11-18 09:45:45.778498048
1657,1668764748.063067,30,2022-11-18 09:45:48.063066880
1656,1668764750.281548,30,2022-11-18 09:45:50.281548032
1655,1668764752.400662,30,2022-11-18 09:45:52.400662016
1654,1668764754.800731,30,2022-11-18 09:45:54.800730880
1653,1668764756.555647,30,2022-11-18 09:45:56.555646976
1652,1668764758.759978,30,2022-11-18 09:45:58.759977984
1651,1668764761.242332,30,2022-11-18 09:46:01.242331904
1650,1668764763.541528,30,2022-11-18 09:46:03.541528064
1648,1668764765.720775,30,2022-11-18 09:46:05.720774912
1633,1668764767.837057,30,2022-11-18 09:46:07.837057024
1647,1668764769.600514,30,2022-11-18 09:46:09.600514048
1646,1668764771.719839,30,2022-11-18 09:46:11.719838976
1645,1668764773.801446,30,2022-11-18 09:46:13.801445888
1644,1668764776.160735,30,2022-11-18 09:46:16.160734976
1643,1668764777.942941,30,2022-11-18 09:46:17.942940928
1642,1668764780.242634,30,2022-11-18 09:46:20.242633984
1641,1668764783.378025,30,2022-11-18 09:46:23.378024960
1640,1668764785.540562,30,2022-11-18 09:46:25.540561920
1639,1668764787.264026,30,2022-11-18 09:46:27.264025856
1638,1668764788.999605,30,2022-11-18 09:46:28.999604992
1637,1668764790.791278,30,2022-11-18 09:46:30.791277824
1636,1668764793.380576,30,2022-11-18 09:46:33.380576000
1635,1668764795.436217,30,2022-11-18 09:46:35.436217088
1634,1668764797.160554,30,2022-11-18 09:46:37.160553984
1632,1668764798.899444,30,2022-11-18 09:46:38.899444224
1598,1668764800.877706,30,2022-11-18 09:46:40.877705984
1597,1668764803.05554,30,2022-11-18 09:46:43.055539968
1596,1668764804.781936,30,2022-11-18 09:46:44.781935872
1561,1668764806.700318,30,2022-11-18 09:46:46.700318208
1560,1668764809.103039,30,2022-11-18 09:46:49.103038976
1559,1668764811.180628,30,2022-11-18 09:46:51.180627968
1558,1668764813.356336,30,2022-11-18 09:46:53.356336128
1557,1668764815.114948,30,2022-11-18 09:46:55.114948096
1556,1668764816.796554,30,2022-11-18 09:46:56.796553984
1555,1668764818.47772,30,2022-11-18 09:46:58.477720064
1554,1668764820.398213,30,2022-11-18 09:47:00.398212864
1553,1668764822.799631,30,2022-11-18 09:47:02.799631104
1552,1668764824.822508,30,2022-11-18 09:47:04.822508032
1551,1668764826.739772,30,2022-11-18 09:47:06.739772160
1550,1668764828.419226,30,2022-11-18 09:47:08.419225856
1549,1668764830.10023,30,2022-11-18 09:47:10.100229888
1548,1668764831.794818,30,2022-11-18 09:47:11.794818048
1547,1668764833.520689,30,2022-11-18 09:47:13.520688896
1546,1668764835.261112,30,2022-11-18 09:47:15.261112064
1545,1668764836.997951,30,2022-11-18 09:47:16.997950976
1531,1668764838.742932,30,2022-11-18 09:47:18.742931968
0,1668764840.438152,30,2022-11-18 09:47:20.438152192
1532,1668764842.160803,30,2022-11-18 09:47:22.160803072
1533,1668764844.239536,30,2022-11-18 09:47:24.239536128
1534,1668764846.480142,30,2022-11-18 09:47:26.480142080
1535,1668764848.401,30,2022-11-18 09:47:28.400999936
1536,1668764850.126476,30,2022-11-18 09:47:30.126476032
1530,1668764851.817785,30,2022-11-18 09:47:31.817785088
1537,1668764853.544578,30,2022-11-18 09:47:33.544578048
1539,1668764855.365354,30,2022-11-18 09:47:35.365353984
1540,1668764857.659217,30,2022-11-18 09:47:37.659216896
1541,1668764859.380526,30,2022-11-18 09:47:39.380526080
1542,1668764861.281773,30,2022-11-18 09:47:41.281773056
1543,1668764862.980187,30,2022-11-18 09:47:42.980186880
1544,1668764864.762084,30,2022-11-18 09:47:44.762084096
1562,1668764866.41902,30,2022-11-18 09:47:46.419020032
1563,1668764868.155354,30,2022-11-18 09:47:48.155354112
1564,1668764870.000197,30,2022-11-18 09:47:50.000196864
1581,1668764871.682214,30,2022-11-18 09:47:51.682214144
1595,1668764873.418495,30,2022-11-18 09:47:53.418494976
1594,1668764875.179745,30,2022-11-18 09:47:55.179745024
1593,1668764877.340979,30,2022-11-18 09:47:57.340979200
1592,1668764879.038398,30,2022-11-18 09:47:59.038397952
1591,1668764880.961153,30,2022-11-18 09:48:00.961153024
1590,1668764882.784474,30,2022-11-18 09:48:02.784473856
1589,1668764884.538822,30,2022-11-18 09:48:04.538821888
1588,1668764886.319186,30,2022-11-18 09:48:06.319185920
1587,1668764888.001006,30,2022-11-18 09:48:08.001005824
1586,1668764889.722018,30,2022-11-18 09:48:09.722018048
1585,1668764891.480849,30,2022-11-18 09:48:11.480849152
1584,1668764893.180464,30,2022-11-18 09:48:13.180464128
1583,1668764895.121533,30,2022-11-18 09:48:15.121532928
1582,1668764896.860681,30,2022-11-18 09:48:16.860680960
1580,1668764898.579088,30,2022-11-18 09:48:18.579087872
1565,1668764900.300748,30,2022-11-18 09:48:20.300748032
1579,1668764902.02056,30,2022-11-18 09:48:22.020560128
1578,1668764903.739186,30,2022-11-18 09:48:23.739186176
